,month_date_yyyymm,median_listing_price,active_listing_count,median_days_on_market,total_listing_count,county_r,state_r,index,zillow_avg_price,date_reformat,total_avg
25013,201901.0,143750.0,418.0,79.5,567.0,black hawk,IA,25013,134158.0,01/2019,138954.0
25068,201901.0,285000.0,866.0,38.0,990.0,johnson,IA,25068,234905.0,01/2019,259952.5
29860,201901.0,182050.0,241.0,88.0,247.0,woodbury,IA,29860,120736.0,01/2019,151393.0
32172,201901.0,239050.0,182.0,94.5,228.0,dubuque,IA,32172,177321.0,01/2019,208185.5
32392,201901.0,173500.0,249.0,78.0,354.0,pottawattamie,IA,32392,137040.0,01/2019,155270.0
33107,201901.0,246950.0,394.0,102.5,461.0,story,IA,33107,197310.0,01/2019,222130.0
41531,201901.0,327100.0,596.0,136.5,752.0,dallas,IA,41531,248469.0,01/2019,287784.5
50531,201901.0,89250.0,190.0,103.0,235.0,clinton,IA,50531,132255.0,01/2019,110752.5
51872,201901.0,289500.0,268.0,120.5,353.0,warren,IA,51872,195317.0,01/2019,242408.5
52404,201901.0,146750.0,338.0,106.5,365.0,cerro gordo,IA,52404,119339.0,01/2019,133044.5
2257,202012.0,609550.0,4810.0,75.0,4812.0,honolulu,HI,2257,740338.0,12/2020,674944.0
17452,202012.0,497050.0,936.0,78.0,1625.0,hawaii,HI,17452,405673.0,12/2020,451361.5
21138,202012.0,825050.0,1069.0,108.5,1397.0,maui,HI,21138,726255.0,12/2020,775652.5
40848,202012.0,927050.0,451.0,110.5,638.0,kauai,HI,40848,628595.0,12/2020,777822.5
2258,202011.0,610050.0,4001.0,66.0,4002.0,honolulu,HI,2258,734358.0,11/2020,672204.0
17453,202011.0,497050.0,981.0,80.5,1671.0,hawaii,HI,17453,401429.0,11/2020,449239.5
21139,202011.0,812050.0,1090.0,94.5,1427.0,maui,HI,21139,720229.0,11/2020,766139.5
40849,202011.0,890000.0,466.0,103.0,641.0,kauai,HI,40849,627271.0,11/2020,758635.5
2259,202010.0,605050.0,3940.0,67.0,3944.0,honolulu,HI,2259,728603.0,10/2020,666826.5
17454,202010.0,499050.0,1021.0,86.0,1690.0,hawaii,HI,17454,397637.0,10/2020,448343.5
21140,202010.0,789050.0,1105.0,92.0,1442.0,maui,HI,21140,716186.0,10/2020,752618.0
40850,202010.0,875050.0,474.0,95.0,651.0,kauai,HI,40850,623165.0,10/2020,749107.5
2260,202009.0,602500.0,4023.0,65.0,4027.0,honolulu,HI,2260,724218.0,09/2020,663359.0
17455,202009.0,489300.0,1043.0,87.5,1704.0,hawaii,HI,17455,394879.0,09/2020,442089.5
21141,202009.0,750050.0,1141.0,81.0,1473.0,maui,HI,21141,712989.0,09/2020,731519.5
40851,202009.0,887050.0,469.0,92.5,639.0,kauai,HI,40851,621943.0,09/2020,754496.5
2261,202008.0,619050.0,4106.0,70.0,4109.0,honolulu,HI,2261,721003.0,08/2020,670026.5
17456,202008.0,449050.0,1139.0,92.0,1734.0,hawaii,HI,17456,393403.0,08/2020,421226.5
21142,202008.0,798050.0,1112.0,91.0,1413.0,maui,HI,21142,711548.0,08/2020,754799.0
40852,202008.0,895050.0,455.0,106.0,589.0,kauai,HI,40852,618703.0,08/2020,756876.5
2262,202007.0,620050.0,4108.0,73.5,4110.0,honolulu,HI,2262,719642.0,07/2020,669846.0
17457,202007.0,461050.0,1198.0,109.0,1738.0,hawaii,HI,17457,392306.0,07/2020,426678.0
21143,202007.0,797050.0,1092.0,102.5,1365.0,maui,HI,21143,709447.0,07/2020,753248.5
40853,202007.0,880050.0,437.0,128.5,560.0,kauai,HI,40853,617524.0,07/2020,748787.0
2263,202006.0,619550.0,4095.0,75.0,4097.0,honolulu,HI,2263,718503.0,06/2020,669026.5
17458,202006.0,462050.0,1288.0,106.0,1776.0,hawaii,HI,17458,391392.0,06/2020,426721.0
21144,202006.0,807550.0,1048.0,97.5,1299.0,maui,HI,21144,708006.0,06/2020,757778.0
40854,202006.0,887550.0,426.0,136.5,521.0,kauai,HI,40854,616038.0,06/2020,751794.0
2264,202005.0,610050.0,3932.0,70.0,3936.0,honolulu,HI,2264,716015.0,05/2020,663032.5
17459,202005.0,449050.0,1310.0,97.0,1685.0,hawaii,HI,17459,388613.0,05/2020,418831.5
21145,202005.0,819050.0,1006.0,94.0,1214.0,maui,HI,21145,706852.0,05/2020,762951.0
40855,202005.0,899050.0,428.0,133.0,509.0,kauai,HI,40855,613822.0,05/2020,756436.0
2265,202004.0,612550.0,2849.0,68.5,2853.0,honolulu,HI,2265,713853.0,04/2020,663201.5
17460,202004.0,424050.0,1323.0,93.5,1685.0,hawaii,HI,17460,385915.0,04/2020,404982.5
21146,202004.0,849500.0,1001.0,88.0,1209.0,maui,HI,21146,706581.0,04/2020,778040.5
40856,202004.0,979050.0,423.0,128.0,531.0,kauai,HI,40856,607137.0,04/2020,793093.5
2266,202003.0,627050.0,2851.0,60.0,2854.0,honolulu,HI,2266,713214.0,03/2020,670132.0
17461,202003.0,437050.0,1384.0,93.0,1888.0,hawaii,HI,17461,382944.0,03/2020,409997.0
21147,202003.0,963550.0,964.0,95.0,1329.0,maui,HI,21147,705366.0,03/2020,834458.0
40857,202003.0,1067050.0,445.0,128.5,607.0,kauai,HI,40857,600063.0,03/2020,833556.5
2267,202002.0,636050.0,2793.0,71.0,2795.0,honolulu,HI,2267,713451.0,02/2020,674750.5
17462,202002.0,450050.0,1368.0,100.0,1896.0,hawaii,HI,17462,382109.0,02/2020,416079.5
21148,202002.0,995050.0,959.0,92.0,1335.0,maui,HI,21148,703930.0,02/2020,849490.0
40858,202002.0,1085050.0,458.0,121.0,637.0,kauai,HI,40858,598971.0,02/2020,842010.5
2268,202001.0,655050.0,2738.0,78.5,2739.0,honolulu,HI,2268,713964.0,01/2020,684507.0
17463,202001.0,454500.0,1388.0,100.0,1860.0,hawaii,HI,17463,381560.0,01/2020,418030.0
21149,202001.0,995050.0,969.0,94.5,1296.0,maui,HI,21149,702555.0,01/2020,848802.5
40859,202001.0,1070050.0,470.0,110.0,600.0,kauai,HI,40859,596817.0,01/2020,833433.5
2269,201912.0,663550.0,2881.0,75.0,2884.0,honolulu,HI,2269,714930.0,12/2019,689240.0
17464,201912.0,429550.0,1443.0,100.5,1915.0,hawaii,HI,17464,381628.0,12/2019,405589.0
21150,201912.0,960050.0,985.0,85.5,1315.0,maui,HI,21150,700652.0,12/2019,830351.0
40860,201912.0,1098550.0,490.0,111.0,604.0,kauai,HI,40860,598067.0,12/2019,848308.5
2270,201911.0,669050.0,3059.0,67.0,3062.0,honolulu,HI,2270,716797.0,11/2019,692923.5
17465,201911.0,440050.0,1451.0,101.0,1945.0,hawaii,HI,17465,381689.0,11/2019,410869.5
21151,201911.0,936550.0,985.0,94.0,1318.0,maui,HI,21151,701167.0,11/2019,818858.5
40861,201911.0,1149050.0,445.0,115.0,570.0,kauai,HI,40861,589661.0,11/2019,869355.5
2271,201910.0,679550.0,3140.0,63.5,3145.0,honolulu,HI,2271,718985.0,10/2019,699267.5
17466,201910.0,430950.0,1425.0,101.0,1899.0,hawaii,HI,17466,381468.0,10/2019,406209.0
21152,201910.0,942050.0,938.0,101.5,1247.0,maui,HI,21152,700590.0,10/2019,821320.0
40862,201910.0,1090050.0,433.0,114.0,572.0,kauai,HI,40862,585627.0,10/2019,837838.5
2272,201909.0,689550.0,3140.0,62.0,3146.0,honolulu,HI,2272,720513.0,09/2019,705031.5
17467,201909.0,427050.0,1486.0,103.0,1946.0,hawaii,HI,17467,379461.0,09/2019,403255.5
21153,201909.0,960335.7143,915.0,112.0,1223.0,maui,HI,21153,700176.0,09/2019,830255.85715
40863,201909.0,1068121.429,449.0,132.0,583.0,kauai,HI,40863,577669.0,09/2019,822895.2145
2273,201908.0,694621.4286,3121.0,59.0,3125.0,honolulu,HI,2273,721713.0,08/2019,708167.2143
17468,201908.0,440478.5714,1489.0,104.0,1978.0,hawaii,HI,17468,376171.0,08/2019,408324.7857
21154,201908.0,957335.7143,936.0,104.0,1251.0,maui,HI,21154,697539.0,08/2019,827437.35715
40864,201908.0,1019621.429,457.0,127.0,592.0,kauai,HI,40864,574054.0,08/2019,796837.7145
2274,201907.0,698050.0,3131.0,56.0,3135.0,honolulu,HI,2274,721778.0,07/2019,709914.0
17469,201907.0,449550.0,1491.0,63.0,2002.0,hawaii,HI,17469,372716.0,07/2019,411133.0
21155,201907.0,946550.0,956.0,109.0,1272.0,maui,HI,21155,695318.0,07/2019,820934.0
40865,201907.0,963050.0,471.0,75.0,616.0,kauai,HI,40865,568897.0,07/2019,765973.5
2275,201906.0,699050.0,3011.0,56.0,3018.0,honolulu,HI,2275,721255.0,06/2019,710152.5
17470,201906.0,450050.0,1537.0,100.0,2067.0,hawaii,HI,17470,370401.0,06/2019,410225.5
21156,201906.0,950050.0,990.0,111.0,1320.0,maui,HI,21156,692348.0,06/2019,821199.0
40866,201906.0,985050.0,463.0,132.0,612.0,kauai,HI,40866,564706.0,06/2019,774878.0
2276,201905.0,698550.0,3017.0,57.0,3025.0,honolulu,HI,2276,722719.0,05/2019,710634.5
17471,201905.0,471800.0,1548.0,96.0,2071.0,hawaii,HI,17471,370607.0,05/2019,421203.5
21157,201905.0,946550.0,1040.0,106.0,1388.0,maui,HI,21157,688885.0,05/2019,817717.5
40867,201905.0,912794.5,468.0,124.0,619.0,kauai,HI,40867,561750.0,05/2019,737272.25
2277,201904.0,699050.0,3041.0,58.0,3049.0,honolulu,HI,2277,724453.0,04/2019,711751.5
17472,201904.0,472050.0,1590.0,93.5,2139.0,hawaii,HI,17472,370278.0,04/2019,421164.0
21158,201904.0,947335.7143,1068.0,105.0,1443.0,maui,HI,21158,685381.0,04/2019,816358.35715
40868,201904.0,898550.0,464.0,124.0,621.0,kauai,HI,40868,562835.0,04/2019,730692.5
2278,201903.0,699050.0,3105.0,58.0,3113.0,honolulu,HI,2278,725398.0,03/2019,712224.0
17473,201903.0,478621.4286,1650.0,91.0,2208.0,hawaii,HI,17473,370123.0,03/2019,424372.2143
21159,201903.0,962335.7143,1106.0,93.0,1469.0,maui,HI,21159,683447.0,03/2019,822891.35715
40869,201903.0,903050.0,472.0,108.0,622.0,kauai,HI,40869,564170.0,03/2019,733610.0
2279,201902.0,699050.0,3124.0,60.5,3130.0,honolulu,HI,2279,724558.0,02/2019,711804.0
17474,201902.0,480900.0,1691.0,94.0,2209.0,hawaii,HI,17474,366647.0,02/2019,423773.5
21160,201902.0,955050.0,1115.0,88.0,1467.0,maui,HI,21160,682808.0,02/2019,818929.0
40870,201902.0,892300.0,487.0,121.5,613.0,kauai,HI,40870,563138.0,02/2019,727719.0
2280,201901.0,699050.0,2996.0,67.0,3001.0,honolulu,HI,2280,723862.0,01/2019,711456.0
17475,201901.0,487050.0,1637.0,94.0,2058.0,hawaii,HI,17475,364107.0,01/2019,425578.5
21161,201901.0,929550.0,1127.0,87.0,1420.0,maui,HI,21161,683122.0,01/2019,806336.0
40871,201901.0,896300.0,480.0,133.0,601.0,kauai,HI,40871,560276.0,01/2019,728288.0
2532,202012.0,392500.0,6296.0,60.0,11139.0,fulton,GA,2532,328297.0,12/2020,360398.5
3413,202012.0,339500.0,1937.0,49.0,5505.0,gwinnett,GA,3413,270231.0,12/2020,304865.5
4513,202012.0,350000.0,2863.0,51.0,5926.0,dekalb,GA,4513,252103.0,12/2020,301051.5
4568,202012.0,398050.0,2150.0,49.0,4843.0,cobb,GA,4568,300870.0,12/2020,349460.0
12936,202012.0,310050.0,1094.0,71.5,1637.0,chatham,GA,12936,208037.0,12/2020,259043.5
13211,202012.0,164450.0,290.0,49.0,934.0,clayton,GA,13211,153959.0,12/2020,159204.5
15194,202012.0,396970.0,953.0,54.0,2256.0,cherokee,GA,15194,309426.0,12/2020,353198.0
15799,202012.0,280495.0,609.0,52.5,1936.0,henry,GA,15799,220257.0,12/2020,250376.0
16294,202012.0,180050.0,236.0,56.5,626.0,richmond,GA,16294,127941.0,12/2020,153995.5
17177,202012.0,157500.0,333.0,48.0,370.0,muscogee,GA,17177,124752.0,12/2020,141126.0
18002,202012.0,337050.0,702.0,59.5,1557.0,hall,GA,18002,254536.0,12/2020,295793.0
18387,202012.0,449918.5,487.0,51.0,1220.0,forsyth,GA,18387,387555.0,12/2020,418736.75
21083,202012.0,164300.0,516.0,53.5,959.0,bibb,GA,21083,96346.0,12/2020,130323.0
22789,202012.0,300000.0,366.0,45.0,978.0,paulding,GA,22789,227707.0,12/2020,263853.5
23119,202012.0,242684.0,391.0,41.5,1213.0,houston,GA,23119,156598.0,12/2020,199641.0
24494,202012.0,275050.0,367.0,43.5,1037.0,douglas,GA,24494,210045.0,12/2020,242547.5
25321,202012.0,381325.0,430.0,61.5,1055.0,coweta,GA,25321,252661.0,12/2020,316993.0
25761,202012.0,291087.5,281.0,54.5,835.0,columbia,GA,25761,231960.0,12/2020,261523.75
26918,202012.0,325750.0,334.0,58.5,518.0,clarke,GA,26918,214935.0,12/2020,270342.5
28075,202012.0,285050.0,503.0,52.0,1150.0,carroll,GA,28075,187001.0,12/2020,236025.5
28295,202012.0,209950.0,223.0,68.0,466.0,lowndes,GA,28295,136865.0,12/2020,173407.5
29121,202012.0,431550.0,242.0,44.5,564.0,fayette,GA,29121,326401.0,12/2020,378975.5
29617,202012.0,269300.0,152.0,58.0,301.0,whitfield,GA,29617,147510.0,12/2020,208405.0
30332,202012.0,278450.0,284.0,53.0,642.0,bartow,GA,30332,206666.0,12/2020,242558.0
30387,202012.0,257475.0,321.0,44.5,942.0,newton,GA,30387,185500.0,12/2020,221487.5
31489,202012.0,215000.0,285.0,66.0,507.0,floyd,GA,31489,141519.0,12/2020,178259.5
31929,202012.0,114550.0,192.0,70.0,196.0,dougherty,GA,31929,83941.0,12/2020,99245.5
34405,202012.0,258845.5,219.0,47.0,659.0,rockdale,GA,34405,211195.0,12/2020,235020.25
34516,202012.0,329950.0,486.0,52.0,1197.0,walton,GA,34516,240823.0,12/2020,285386.5
35893,202012.0,372050.0,610.0,80.0,624.0,glynn,GA,35893,230027.0,12/2020,301038.5
39473,202012.0,184950.0,168.0,71.5,264.0,bulloch,GA,39473,157631.0,12/2020,171290.5
39913,202012.0,285000.0,231.0,47.0,705.0,barrow,GA,39913,217329.0,12/2020,251164.5
40298,202012.0,219950.0,146.0,44.5,288.0,walker,GA,40298,144928.0,12/2020,182439.0
40958,202012.0,198795.0,162.0,46.5,292.0,troup,GA,40958,128519.0,12/2020,163657.0
42555,202012.0,239500.0,141.0,55.5,303.0,spalding,GA,42555,152412.0,12/2020,195956.0
42665,202012.0,255000.0,78.0,56.5,180.0,catoosa,GA,42665,180396.0,12/2020,217698.0
42995,202012.0,198300.0,254.0,47.0,353.0,liberty,GA,42995,147189.0,12/2020,172744.5
44539,202012.0,333505.0,539.0,54.0,1290.0,jackson,GA,44539,250853.0,12/2020,292179.0
47132,202012.0,227400.0,133.0,54.5,289.0,gordon,GA,47132,151017.0,12/2020,189208.5
48737,202012.0,274950.0,241.0,57.5,406.0,effingham,GA,48737,205594.0,12/2020,240272.0
49620,202012.0,289950.0,216.0,65.0,341.0,camden,GA,49620,190271.0,12/2020,240110.5
50842,202012.0,167550.0,141.0,79.0,221.0,laurens,GA,50842,115721.0,12/2020,141635.5
2533,202011.0,399950.0,7117.0,52.0,12272.0,fulton,GA,2533,325531.0,11/2020,362740.5
3414,202011.0,344000.0,2263.0,46.5,6305.0,gwinnett,GA,3414,267124.0,11/2020,305562.0
4514,202011.0,350000.0,3123.0,44.5,6592.0,dekalb,GA,4514,249293.0,11/2020,299646.5
4569,202011.0,399500.0,2527.0,45.5,5723.0,cobb,GA,4569,296660.0,11/2020,348080.0
12937,202011.0,317050.0,1193.0,66.5,1780.0,chatham,GA,12937,206266.0,11/2020,261658.0
13212,202011.0,160000.0,315.0,42.5,1018.0,clayton,GA,13212,152983.0,11/2020,156491.5
15195,202011.0,401559.5,1085.0,50.0,2568.0,cherokee,GA,15195,305231.0,11/2020,353395.25
15800,202011.0,271060.0,688.0,42.5,2156.0,henry,GA,15800,218200.0,11/2020,244630.0
16295,202011.0,174950.0,241.0,51.0,649.0,richmond,GA,16295,125750.0,11/2020,150350.0
17178,202011.0,167450.0,355.0,44.0,388.0,muscogee,GA,17178,123449.0,11/2020,145449.5
18003,202011.0,348322.5,809.0,51.5,1778.0,hall,GA,18003,251794.0,11/2020,300058.25
18388,202011.0,447710.0,570.0,48.5,1471.0,forsyth,GA,18388,382893.0,11/2020,415301.5
21084,202011.0,162125.0,510.0,51.0,1036.0,bibb,GA,21084,95043.0,11/2020,128584.0
22790,202011.0,292550.0,401.0,44.5,1062.0,paulding,GA,22790,224851.0,11/2020,258700.5
23120,202011.0,251500.0,399.0,38.5,1288.0,houston,GA,23120,155621.0,11/2020,203560.5
24495,202011.0,280000.0,406.0,37.5,1085.0,douglas,GA,24495,206517.0,11/2020,243258.5
25322,202011.0,380947.5,484.0,61.0,1163.0,coweta,GA,25322,249735.0,11/2020,315341.25
25762,202011.0,282550.0,318.0,51.0,919.0,columbia,GA,25762,229687.0,11/2020,256118.5
26919,202011.0,322540.0,357.0,51.0,602.0,clarke,GA,26919,213304.0,11/2020,267922.0
28076,202011.0,289500.0,537.0,51.0,1240.0,carroll,GA,28076,185488.0,11/2020,237494.0
28296,202011.0,212450.0,224.0,77.0,511.0,lowndes,GA,28296,135123.0,11/2020,173786.5
29122,202011.0,417550.0,275.0,44.5,637.0,fayette,GA,29122,325035.0,11/2020,371292.5
29618,202011.0,258300.0,176.0,52.5,333.0,whitfield,GA,29618,142987.0,11/2020,200643.5
30333,202011.0,276500.0,317.0,45.0,716.0,bartow,GA,30333,204507.0,11/2020,240503.5
30388,202011.0,257795.0,366.0,40.0,1012.0,newton,GA,30388,183378.0,11/2020,220586.5
31490,202011.0,209950.0,309.0,58.0,524.0,floyd,GA,31490,140030.0,11/2020,174990.0
31930,202011.0,118300.0,185.0,65.0,190.0,dougherty,GA,31930,83201.0,11/2020,100750.5
34406,202011.0,270000.0,244.0,38.5,705.0,rockdale,GA,34406,208308.0,11/2020,239154.0
34517,202011.0,339550.0,576.0,52.0,1271.0,walton,GA,34517,238690.0,11/2020,289120.0
35894,202011.0,369050.0,665.0,76.5,687.0,glynn,GA,35894,227951.0,11/2020,298500.5
39474,202011.0,197450.0,176.0,56.0,301.0,bulloch,GA,39474,156694.0,11/2020,177072.0
39914,202011.0,274950.0,275.0,45.0,813.0,barrow,GA,39914,215076.0,11/2020,245013.0
40299,202011.0,202950.0,153.0,37.5,310.0,walker,GA,40299,143991.0,11/2020,173470.5
40959,202011.0,216250.0,148.0,53.0,299.0,troup,GA,40959,127133.0,11/2020,171691.5
42556,202011.0,232050.0,147.0,41.5,329.0,spalding,GA,42556,151410.0,11/2020,191730.0
42666,202011.0,280135.0,81.0,42.5,207.0,catoosa,GA,42666,177292.0,11/2020,228713.5
42996,202011.0,195850.0,269.0,35.5,384.0,liberty,GA,42996,145842.0,11/2020,170846.0
44540,202011.0,340697.5,609.0,51.0,1440.0,jackson,GA,44540,248492.0,11/2020,294594.75
47133,202011.0,219500.0,132.0,56.0,282.0,gordon,GA,47133,149413.0,11/2020,184456.5
48738,202011.0,277000.0,264.0,62.0,445.0,effingham,GA,48738,203992.0,11/2020,240496.0
49621,202011.0,295000.0,216.0,64.0,365.0,camden,GA,49621,187560.0,11/2020,241280.0
50843,202011.0,177950.0,141.0,88.0,232.0,laurens,GA,50843,114748.0,11/2020,146349.0
2534,202010.0,409050.0,7462.0,47.0,12779.0,fulton,GA,2534,323236.0,10/2020,366143.0
3415,202010.0,345050.0,2732.0,44.0,6965.0,gwinnett,GA,3415,264237.0,10/2020,304643.5
4515,202010.0,350050.0,3504.0,44.0,6938.0,dekalb,GA,4515,246385.0,10/2020,298217.5
4570,202010.0,399950.0,2832.0,44.0,6178.0,cobb,GA,4570,293121.0,10/2020,346535.5
12938,202010.0,330050.0,1231.0,65.0,1789.0,chatham,GA,12938,204782.0,10/2020,267416.0
13213,202010.0,164950.0,309.0,43.0,1053.0,clayton,GA,13213,151903.0,10/2020,158426.5
15196,202010.0,399950.0,1252.0,45.0,2808.0,cherokee,GA,15196,302055.0,10/2020,351002.5
15801,202010.0,269950.0,715.0,42.0,2177.0,henry,GA,15801,215766.0,10/2020,242858.0
16296,202010.0,211095.0,307.0,45.0,693.0,richmond,GA,16296,123696.0,10/2020,167395.5
17179,202010.0,168436.0,328.0,42.0,364.0,muscogee,GA,17179,122113.0,10/2020,145274.5
18004,202010.0,343813.0,915.0,47.0,1904.0,hall,GA,18004,249288.0,10/2020,296550.5
18389,202010.0,449490.0,697.0,48.0,1684.0,forsyth,GA,18389,378246.0,10/2020,413868.0
21085,202010.0,159950.0,535.0,55.0,1078.0,bibb,GA,21085,93839.0,10/2020,126894.5
22791,202010.0,289950.0,437.0,48.0,1162.0,paulding,GA,22791,222364.0,10/2020,256157.0
23121,202010.0,257050.0,389.0,50.0,1298.0,houston,GA,23121,154574.0,10/2020,205812.0
24496,202010.0,275050.0,399.0,36.0,1134.0,douglas,GA,24496,203369.0,10/2020,239209.5
25323,202010.0,371950.0,578.0,57.0,1258.0,coweta,GA,25323,247440.0,10/2020,309695.0
25763,202010.0,292950.0,321.0,52.0,950.0,columbia,GA,25763,227740.0,10/2020,260345.0
26920,202010.0,295050.0,366.0,49.0,627.0,clarke,GA,26920,211910.0,10/2020,253480.0
28077,202010.0,284950.0,553.0,53.0,1267.0,carroll,GA,28077,183558.0,10/2020,234254.0
28297,202010.0,209950.0,273.0,67.0,571.0,lowndes,GA,28297,133431.0,10/2020,171690.5
29123,202010.0,420050.0,294.0,49.0,690.0,fayette,GA,29123,323458.0,10/2020,371754.0
29619,202010.0,258050.0,169.0,48.0,339.0,whitfield,GA,29619,139350.0,10/2020,198700.0
30334,202010.0,279050.0,332.0,43.0,744.0,bartow,GA,30334,202680.0,10/2020,240865.0
30389,202010.0,259950.0,374.0,36.0,1013.0,newton,GA,30389,181071.0,10/2020,220510.5
31491,202010.0,214950.0,336.0,44.0,575.0,floyd,GA,31491,138510.0,10/2020,176730.0
31931,202010.0,122950.0,200.0,61.0,206.0,dougherty,GA,31931,82577.0,10/2020,102763.5
34407,202010.0,246419.0,236.0,45.0,722.0,rockdale,GA,34407,205707.0,10/2020,226063.0
34518,202010.0,339950.0,603.0,53.0,1300.0,walton,GA,34518,236746.0,10/2020,288348.0
35895,202010.0,384950.0,706.0,69.0,744.0,glynn,GA,35895,225464.0,10/2020,305207.0
39475,202010.0,198850.0,179.0,59.0,317.0,bulloch,GA,39475,156035.0,10/2020,177442.5
39915,202010.0,280045.0,306.0,44.0,872.0,barrow,GA,39915,213441.0,10/2020,246743.0
40300,202010.0,229950.0,137.0,42.0,313.0,walker,GA,40300,143232.0,10/2020,186591.0
40960,202010.0,240050.0,158.0,58.0,303.0,troup,GA,40960,126070.0,10/2020,183060.0
42557,202010.0,222640.0,158.0,39.0,328.0,spalding,GA,42557,150211.0,10/2020,186425.5
42667,202010.0,320050.0,84.0,36.0,236.0,catoosa,GA,42667,174632.0,10/2020,247341.0
42997,202010.0,188650.0,263.0,50.0,367.0,liberty,GA,42997,144613.0,10/2020,166631.5
44541,202010.0,344850.0,669.0,53.0,1514.0,jackson,GA,44541,246273.0,10/2020,295561.5
47134,202010.0,229950.0,120.0,60.0,274.0,gordon,GA,47134,147907.0,10/2020,188928.5
48739,202010.0,279050.0,252.0,70.0,473.0,effingham,GA,48739,202289.0,10/2020,240669.5
49622,202010.0,290050.0,231.0,49.0,375.0,camden,GA,49622,184913.0,10/2020,237481.5
50844,202010.0,209050.0,136.0,68.0,222.0,laurens,GA,50844,113822.0,10/2020,161436.0
2535,202009.0,413545.0,7405.0,46.0,12978.0,fulton,GA,2535,320782.0,09/2020,367163.5
3416,202009.0,340000.0,2957.0,43.5,7353.0,gwinnett,GA,3416,261144.0,09/2020,300572.0
4516,202009.0,350050.0,3518.0,45.0,7073.0,dekalb,GA,4516,243796.0,09/2020,296923.0
4571,202009.0,402500.0,2999.0,42.5,6477.0,cobb,GA,4571,290443.0,09/2020,346471.5
12939,202009.0,342500.0,1255.0,67.0,1880.0,chatham,GA,12939,203387.0,09/2020,272943.5
13214,202009.0,164050.0,313.0,38.5,1104.0,clayton,GA,13214,150942.0,09/2020,157496.0
15197,202009.0,397050.0,1383.0,46.0,3103.0,cherokee,GA,15197,299390.0,09/2020,348220.0
15802,202009.0,263000.0,786.0,42.5,2247.0,henry,GA,15802,213498.0,09/2020,238249.0
16297,202009.0,188050.0,278.0,44.0,659.0,richmond,GA,16297,121784.0,09/2020,154917.0
17180,202009.0,176000.0,306.0,51.0,338.0,muscogee,GA,17180,121019.0,09/2020,148509.5
18005,202009.0,356030.0,956.0,53.5,1965.0,hall,GA,18005,247050.0,09/2020,301540.0
18390,202009.0,444995.0,770.0,43.5,1801.0,forsyth,GA,18390,374897.0,09/2020,409946.0
21086,202009.0,160040.0,559.0,61.0,849.0,bibb,GA,21086,93083.0,09/2020,126561.5
22792,202009.0,292935.0,469.0,40.0,1246.0,paulding,GA,22792,219836.0,09/2020,256385.5
23122,202009.0,257425.0,451.0,47.5,1275.0,houston,GA,23122,153640.0,09/2020,205532.5
24497,202009.0,283909.0,402.0,41.5,1146.0,douglas,GA,24497,200704.0,09/2020,242306.5
25324,202009.0,367500.0,646.0,59.5,1344.0,coweta,GA,25324,245547.0,09/2020,306523.5
25764,202009.0,302950.0,326.0,47.5,1029.0,columbia,GA,25764,225974.0,09/2020,264462.0
26921,202009.0,279250.0,383.0,48.5,624.0,clarke,GA,26921,210398.0,09/2020,244824.0
28078,202009.0,281050.0,619.0,44.5,1375.0,carroll,GA,28078,181205.0,09/2020,231127.5
28298,202009.0,204950.0,314.0,59.5,603.0,lowndes,GA,28298,132310.0,09/2020,168630.0
29124,202009.0,430050.0,312.0,48.5,795.0,fayette,GA,29124,322382.0,09/2020,376216.0
29620,202009.0,259950.0,158.0,43.0,350.0,whitfield,GA,29620,136457.0,09/2020,198203.5
30335,202009.0,259550.0,326.0,38.0,739.0,bartow,GA,30335,201174.0,09/2020,230362.0
30390,202009.0,270050.0,357.0,48.0,1009.0,newton,GA,30390,178987.0,09/2020,224518.5
31492,202009.0,232400.0,328.0,43.5,581.0,floyd,GA,31492,137198.0,09/2020,184799.0
31932,202009.0,123500.0,185.0,63.0,195.0,dougherty,GA,31932,82435.0,09/2020,102967.5
34408,202009.0,242550.0,235.0,41.5,765.0,rockdale,GA,34408,203180.0,09/2020,222865.0
34519,202009.0,341047.5,599.0,48.0,1368.0,walton,GA,34519,234516.0,09/2020,287781.75
35896,202009.0,394000.0,757.0,71.0,786.0,glynn,GA,35896,222912.0,09/2020,308456.0
39476,202009.0,197550.0,187.0,59.0,325.0,bulloch,GA,39476,155655.0,09/2020,176602.5
39916,202009.0,279500.0,324.0,44.5,942.0,barrow,GA,39916,211417.0,09/2020,245458.5
40301,202009.0,238800.0,127.0,41.5,307.0,walker,GA,40301,142907.0,09/2020,190853.5
40961,202009.0,234950.0,157.0,54.5,340.0,troup,GA,40961,125828.0,09/2020,180389.0
42558,202009.0,215250.0,142.0,42.0,326.0,spalding,GA,42558,148322.0,09/2020,181786.0
42668,202009.0,304800.0,82.0,42.0,235.0,catoosa,GA,42668,172410.0,09/2020,238605.0
42998,202009.0,188150.0,294.0,47.5,411.0,liberty,GA,42998,144288.0,09/2020,166219.0
44542,202009.0,332230.0,754.0,44.0,1633.0,jackson,GA,44542,244025.0,09/2020,288127.5
47135,202009.0,222450.0,123.0,52.0,300.0,gordon,GA,47135,147236.0,09/2020,184843.0
48740,202009.0,273500.0,291.0,52.0,521.0,effingham,GA,48740,201285.0,09/2020,237392.5
